Team_away, Conf_away, AjdEM_away, AdjO_away, AdjD_away, AdjT_away, Luck_away, SOS_AdjEM_away, SOS_OppO_away, SOS_OppD_away, NCSOS_AdjEM_away,Team_home, Conf_home, AjdEM_home, AdjO_home, AdjD_home, AdjT_home, Luck_home, SOS_AdjEM_home, SOS_OppO_home, SOS_OppD_home, NCSOS_AdjEM_home,Date,Away_Team,Away_Score,Home_Team,Home_Score,Spread,Total
N.C. State,ACC,3.55,109.6,106.0,66.9,-0.076,6.72,107.0,100.3,-3.18,Clemson,ACC,11.36,110.1,98.8,66.3,-0.083,6.77,107.0,100.2,-0.41,2022-03-08,N.C. State,64.0,Clemson,70.0,-6.0,134.0
N.C. State,ACC,3.55,109.6,106.0,66.9,-0.076,6.72,107.0,100.3,-3.18,Florida St.,ACC,6.2,105.3,99.1,67.8,0.075,7.96,109.1,101.1,0.04,2022-03-05,N.C. State,76.0,Florida St.,89.0,-13.0,165.0
N.C. State,ACC,3.55,109.6,106.0,66.9,-0.076,6.72,107.0,100.3,-3.18,Louisville,ACC,3.59,103.0,99.4,67.0,0.001,7.52,107.6,100.1,1.52,2022-01-12,N.C. State,79.0,Louisville,63.0,16.0,142.0
N.C. State,ACC,3.55,109.6,106.0,66.9,-0.076,6.72,107.0,100.3,-3.18,Georgia Tech,ACC,1.2,100.4,99.2,68.0,-0.021,6.42,107.0,100.6,-6.33,2022-02-15,N.C. State,76.0,Georgia Tech,61.0,15.0,137.0
N.C. State,ACC,3.55,109.6,106.0,66.9,-0.076,6.72,107.0,100.3,-3.18,Pittsburgh,ACC,-1.76,99.7,101.5,64.0,0.05,7.0,107.5,100.5,0.3,2022-02-12,N.C. State,69.0,Pittsburgh,71.0,-2.0,140.0
Florida Atlantic,CUSA,3.49,105.4,101.9,67.5,-0.108,-3.06,101.6,104.7,-6.79,UAB,CUSA,13.67,112.4,98.8,68.9,-0.035,-0.77,102.0,102.8,-2.46,2022-01-15,Florida Atlantic,65.0,UAB,76.0,-11.0,141.0
Florida Atlantic,CUSA,3.49,105.4,101.9,67.5,-0.108,-3.06,101.6,104.7,-6.79,UAB,CUSA,13.67,112.4,98.8,68.9,-0.035,-0.77,102.0,102.8,-2.46,2022-03-10,Florida Atlantic,66.0,UAB,80.0,-14.0,146.0
Florida Atlantic,CUSA,3.49,105.4,101.9,67.5,-0.108,-3.06,101.6,104.7,-6.79,VCU,A10,12.31,101.1,88.8,68.6,0.059,5.66,106.2,100.5,5.47,2021-12-15,Florida Atlantic,46.0,VCU,66.0,-20.0,112.0
Florida Atlantic,CUSA,3.49,105.4,101.9,67.5,-0.108,-3.06,101.6,104.7,-6.79,Middle Tennessee,CUSA,8.22,106.6,98.4,67.1,-0.014,-1.41,102.5,103.9,-1.24,2022-01-13,Florida Atlantic,57.0,Middle Tennessee,70.0,-13.0,127.0
Florida Atlantic,CUSA,3.49,105.4,101.9,67.5,-0.108,-3.06,101.6,104.7,-6.79,Western Kentucky,CUSA,4.9,106.6,101.7,68.6,-0.033,-1.24,102.3,103.5,-1.29,2022-02-10,Florida Atlantic,69.0,Western Kentucky,76.0,-7.0,145.0
Florida Atlantic,CUSA,3.49,105.4,101.9,67.5,-0.108,-3.06,101.6,104.7,-6.79,New Mexico,MWC,0.73,106.6,105.9,70.9,-0.04,4.72,104.8,100.1,1.6,2021-11-10,Florida Atlantic,92.0,New Mexico,99.0,-7.0,191.0
Florida Atlantic,CUSA,3.49,105.4,101.9,67.5,-0.108,-3.06,101.6,104.7,-6.79,UTEP,CUSA,0.17,100.7,100.5,66.6,0.039,-1.69,102.1,103.8,-1.74,2022-01-27,Florida Atlantic,68.0,UTEP,70.0,-2.0,138.0
Florida Atlantic,CUSA,3.49,105.4,101.9,67.5,-0.108,-3.06,101.6,104.7,-6.79,Old Dominion,CUSA,-1.69,100.9,102.6,64.3,-0.078,-0.35,102.9,103.2,-1.07,2022-02-24,Florida Atlantic,51.0,Old Dominion,70.0,-19.0,121.0
Florida Atlantic,CUSA,3.49,105.4,101.9,67.5,-0.108,-3.06,101.6,104.7,-6.79,Charlotte,CUSA,-2.52,104.9,107.4,65.5,0.095,-1.24,102.4,103.7,-0.27,2022-02-26,Florida Atlantic,74.0,Charlotte,69.0,5.0,143.0
Florida Atlantic,CUSA,3.49,105.4,101.9,67.5,-0.108,-3.06,101.6,104.7,-6.79,Northern Colorado,BSky,-3.82,107.7,111.5,69.6,0.1,-3.84,101.5,105.4,7.4,2022-03-20,Florida Atlantic,71.0,Northern Colorado,74.0,-3.0,145.0
Florida Atlantic,CUSA,3.49,105.4,101.9,67.5,-0.108,-3.06,101.6,104.7,-6.79,Marshall,CUSA,-5.74,101.2,106.9,72.3,-0.017,-0.07,103.1,103.2,-0.77,2022-01-08,Florida Atlantic,90.0,Marshall,77.0,13.0,167.0
Florida Atlantic,CUSA,3.49,105.4,101.9,67.5,-0.108,-3.06,101.6,104.7,-6.79,High Point,BSth,-6.16,98.4,104.5,66.5,-0.025,-3.83,100.7,104.5,3.96,2021-12-21,Florida Atlantic,52.0,High Point,55.0,-3.0,107.0
Florida Atlantic,CUSA,3.49,105.4,101.9,67.5,-0.108,-3.06,101.6,104.7,-6.79,FIU,CUSA,-8.8,97.3,106.1,66.7,0.05,-4.64,101.3,105.9,-11.13,2022-03-03,Florida Atlantic,71.0,FIU,51.0,20.0,122.0
Florida Atlantic,CUSA,3.49,105.4,101.9,67.5,-0.108,-3.06,101.6,104.7,-6.79,UTSA,CUSA,-13.2,94.3,107.5,68.7,-0.02,-2.21,101.6,103.8,-8.18,2022-01-29,Florida Atlantic,73.0,UTSA,64.0,9.0,137.0
Buffalo,MAC,3.39,106.9,103.5,71.0,-0.033,-3.45,101.8,105.2,5.36,Michigan,B10,16.61,113.9,97.2,66.7,-0.019,12.15,109.8,97.7,6.27,2021-11-10,Buffalo,76.0,Michigan,88.0,-12.0,164.0
Buffalo,MAC,3.39,106.9,103.5,71.0,-0.033,-3.45,101.8,105.2,5.36,North Texas,CUSA,12.98,105.8,92.8,59.3,0.001,0.26,103.8,103.5,4.85,2021-11-15,Buffalo,69.0,North Texas,66.0,3.0,135.0
Buffalo,MAC,3.39,106.9,103.5,71.0,-0.033,-3.45,101.8,105.2,5.36,St. Bonaventure,A10,10.71,109.2,98.5,65.7,0.1,4.94,104.8,99.8,1.64,2021-12-04,Buffalo,65.0,St. Bonaventure,68.0,-3.0,133.0
Buffalo,MAC,3.39,106.9,103.5,71.0,-0.033,-3.45,101.8,105.2,5.36,Toledo,MAC,8.04,110.2,102.1,68.8,0.039,-3.93,101.9,105.8,2.05,2022-01-25,Buffalo,75.0,Toledo,86.0,-11.0,161.0
Buffalo,MAC,3.39,106.9,103.5,71.0,-0.033,-3.45,101.8,105.2,5.36,Western Kentucky,CUSA,4.9,106.6,101.7,68.6,-0.033,-1.24,102.3,103.5,-1.29,2021-12-08,Buffalo,77.0,Western Kentucky,67.0,10.0,144.0
Buffalo,MAC,3.39,106.9,103.5,71.0,-0.033,-3.45,101.8,105.2,5.36,Akron,MAC,3.62,105.6,102.0,62.1,0.013,-5.13,100.7,105.8,-4.48,2022-01-01,Buffalo,76.0,Akron,88.0,-12.0,164.0
Buffalo,MAC,3.39,106.9,103.5,71.0,-0.033,-3.45,101.8,105.2,5.36,Akron,MAC,3.62,105.6,102.0,62.1,0.013,-5.13,100.7,105.8,-4.48,2022-03-10,Buffalo,68.0,Akron,70.0,-2.0,138.0
Buffalo,MAC,3.39,106.9,103.5,71.0,-0.033,-3.45,101.8,105.2,5.36,Kent St.,MAC,1.58,101.6,100.0,66.0,0.056,-3.56,102.4,105.9,0.3,2022-03-04,Buffalo,65.0,Kent St.,70.0,-5.0,135.0
Buffalo,MAC,3.39,106.9,103.5,71.0,-0.033,-3.45,101.8,105.2,5.36,Illinois St.,MVC,-1.5,105.0,106.5,68.0,-0.103,0.42,103.2,102.7,-5.48,2021-11-24,Buffalo,106.0,Illinois St.,90.0,16.0,196.0
Buffalo,MAC,3.39,106.9,103.5,71.0,-0.033,-3.45,101.8,105.2,5.36,Canisius,MAAC,-7.8,97.4,105.2,68.2,0.045,-1.29,102.0,103.3,0.57,2021-12-18,Buffalo,64.0,Canisius,65.0,-1.0,129.0
Buffalo,MAC,3.39,106.9,103.5,71.0,-0.033,-3.45,101.8,105.2,5.36,Miami OH,MAC,-8.17,103.5,111.7,67.7,-0.043,-4.95,100.8,105.8,-3.73,2022-02-22,Buffalo,86.0,Miami OH,84.0,2.0,170.0
Buffalo,MAC,3.39,106.9,103.5,71.0,-0.033,-3.45,101.8,105.2,5.36,Ball St.,MAC,-8.39,101.4,109.8,69.9,0.021,-5.4,100.8,106.2,-5.98,2022-01-14,Buffalo,74.0,Ball St.,68.0,6.0,142.0
Buffalo,MAC,3.39,106.9,103.5,71.0,-0.033,-3.45,101.8,105.2,5.36,Bowling Green,MAC,-10.22,102.8,113.0,72.8,-0.011,-5.5,101.1,106.6,-8.17,2022-02-15,Buffalo,112.0,Bowling Green,85.0,27.0,197.0
Buffalo,MAC,3.39,106.9,103.5,71.0,-0.033,-3.45,101.8,105.2,5.36,Eastern Michigan,MAC,-13.6,93.7,107.4,69.2,0.025,-3.56,101.9,105.4,0.31,2022-02-17,Buffalo,83.0,Eastern Michigan,69.0,14.0,152.0
Buffalo,MAC,3.39,106.9,103.5,71.0,-0.033,-3.45,101.8,105.2,5.36,Central Michigan,MAC,-13.77,96.2,110.0,67.5,-0.001,-1.74,103.4,105.1,2.93,2022-02-05,Buffalo,74.0,Central Michigan,54.0,20.0,128.0
Buffalo,MAC,3.39,106.9,103.5,71.0,-0.033,-3.45,101.8,105.2,5.36,Western Michigan,MAC,-15.21,96.9,112.1,64.0,-0.024,-2.48,103.4,105.9,4.56,2022-01-11,Buffalo,78.0,Western Michigan,64.0,14.0,142.0
Abilene Christian,WAC,3.38,104.1,100.7,70.3,0.04,-2.21,100.6,102.8,-2.82,Texas A&M,SEC,15.69,109.1,93.4,66.7,-0.01,7.33,106.2,98.8,-5.58,2021-11-12,Abilene Christian,80.0,Texas A&M,81.0,-1.0,161.0
Abilene Christian,WAC,3.38,104.1,100.7,70.3,0.04,-2.21,100.6,102.8,-2.82,New Mexico St.,WAC,10.61,107.1,96.5,66.1,0.085,1.21,102.5,101.3,3.48,2022-01-15,Abilene Christian,63.0,New Mexico St.,77.0,-14.0,140.0
Abilene Christian,WAC,3.38,104.1,100.7,70.3,0.04,-2.21,100.6,102.8,-2.82,New Mexico St.,WAC,10.61,107.1,96.5,66.1,0.085,1.21,102.5,101.3,3.48,2022-03-12,Abilene Christian,52.0,New Mexico St.,66.0,-14.0,118.0
Abilene Christian,WAC,3.38,104.1,100.7,70.3,0.04,-2.21,100.6,102.8,-2.82,Grand Canyon,WAC,8.11,104.7,96.5,65.5,0.009,-3.55,99.7,103.3,-7.0,2022-01-13,Abilene Christian,68.0,Grand Canyon,95.0,-27.0,163.0
Abilene Christian,WAC,3.38,104.1,100.7,70.3,0.04,-2.21,100.6,102.8,-2.82,Utah Valley,WAC,4.33,102.7,98.3,65.8,-0.011,-1.13,101.5,102.6,2.18,2021-12-30,Abilene Christian,80.0,Utah Valley,76.0,4.0,156.0
Abilene Christian,WAC,3.38,104.1,100.7,70.3,0.04,-2.21,100.6,102.8,-2.82,Utah,P12,3.86,107.3,103.5,66.2,-0.121,6.09,105.4,99.3,-1.26,2021-11-09,Abilene Christian,56.0,Utah,70.0,-14.0,126.0
Abilene Christian,WAC,3.38,104.1,100.7,70.3,0.04,-2.21,100.6,102.8,-2.82,Stephen F. Austin,WAC,3.84,102.3,98.4,69.1,0.03,-1.88,101.9,103.8,3.09,2022-02-26,Abilene Christian,71.0,Stephen F. Austin,73.0,-2.0,144.0
Abilene Christian,WAC,3.38,104.1,100.7,70.3,0.04,-2.21,100.6,102.8,-2.82,Stephen F. Austin,WAC,3.84,102.3,98.4,69.1,0.03,-1.88,101.9,103.8,3.09,2022-03-10,Abilene Christian,76.0,Stephen F. Austin,62.0,14.0,138.0
Abilene Christian,WAC,3.38,104.1,100.7,70.3,0.04,-2.21,100.6,102.8,-2.82,Seattle,WAC,2.92,99.9,96.9,70.5,0.043,-5.77,100.0,105.8,-9.96,2022-03-11,Abilene Christian,78.0,Seattle,76.0,2.0,154.0
Abilene Christian,WAC,3.38,104.1,100.7,70.3,0.04,-2.21,100.6,102.8,-2.82,Sam Houston St.,WAC,2.31,100.6,98.3,64.8,-0.004,-1.07,101.6,102.7,3.3,2022-02-17,Abilene Christian,71.0,Sam Houston St.,75.0,-4.0,146.0
Abilene Christian,WAC,3.38,104.1,100.7,70.3,0.04,-2.21,100.6,102.8,-2.82,Troy,SB,-1.59,98.7,100.3,67.0,0.082,-2.84,101.1,103.9,-4.27,2022-03-20,Abilene Christian,82.0,Troy,70.0,12.0,152.0
Abilene Christian,WAC,3.38,104.1,100.7,70.3,0.04,-2.21,100.6,102.8,-2.82,Tarleton St.,WAC,-3.39,99.6,103.0,63.1,-0.037,-0.48,101.8,102.3,8.55,2022-02-12,Abilene Christian,77.0,Tarleton St.,63.0,14.0,140.0
Abilene Christian,WAC,3.38,104.1,100.7,70.3,0.04,-2.21,100.6,102.8,-2.82,UT Arlington,SB,-4.28,97.7,102.0,65.2,-0.027,0.64,102.3,101.6,10.44,2021-11-16,Abilene Christian,80.0,UT Arlington,71.0,9.0,151.0
Abilene Christian,WAC,3.38,104.1,100.7,70.3,0.04,-2.21,100.6,102.8,-2.82,Dixie St.,WAC,-9.26,95.6,104.9,71.4,0.032,-0.4,102.2,102.6,-1.27,2022-01-01,Abilene Christian,64.0,Dixie St.,50.0,14.0,114.0
Abilene Christian,WAC,3.38,104.1,100.7,70.3,0.04,-2.21,100.6,102.8,-2.82,UT Rio Grande Valley,WAC,-11.8,99.9,111.7,71.8,-0.071,-1.47,100.6,102.0,-0.31,2022-01-26,Abilene Christian,87.0,UT Rio Grande Valley,85.0,2.0,172.0
Abilene Christian,WAC,3.38,104.1,100.7,70.3,0.04,-2.21,100.6,102.8,-2.82,Lamar,WAC,-20.15,92.0,112.2,66.1,-0.065,-1.86,100.8,102.7,-1.0,2022-01-29,Abilene Christian,85.0,Lamar,82.0,3.0,167.0
Rhode Island,A10,3.27,99.3,96.0,67.3,-0.089,0.76,103.8,103.0,-3.07,Providence,BE,15.89,111.5,95.6,65.2,0.164,7.74,106.7,99.0,0.26,2021-12-04,Rhode Island,52.0,Providence,66.0,-14.0,118.0
Rhode Island,A10,3.27,99.3,96.0,67.3,-0.089,0.76,103.8,103.0,-3.07,Davidson,A10,14.85,116.8,101.9,64.7,-0.02,1.72,102.7,100.9,-1.98,2022-01-08,Rhode Island,68.0,Davidson,72.0,-4.0,140.0
Rhode Island,A10,3.27,99.3,96.0,67.3,-0.089,0.76,103.8,103.0,-3.07,Dayton,A10,14.46,109.1,94.6,63.1,-0.039,2.07,103.7,101.6,-1.86,2022-01-28,Rhode Island,51.0,Dayton,53.0,-2.0,104.0
Rhode Island,A10,3.27,99.3,96.0,67.3,-0.089,0.76,103.8,103.0,-3.07,VCU,A10,12.31,101.1,88.8,68.6,0.059,5.66,106.2,100.5,5.47,2022-02-08,Rhode Island,64.0,VCU,73.0,-9.0,137.0
Rhode Island,A10,3.27,99.3,96.0,67.3,-0.089,0.76,103.8,103.0,-3.07,St. Bonaventure,A10,10.71,109.2,98.5,65.7,0.1,4.94,104.8,99.8,1.64,2022-02-22,Rhode Island,55.0,St. Bonaventure,73.0,-18.0,128.0
Rhode Island,A10,3.27,99.3,96.0,67.3,-0.089,0.76,103.8,103.0,-3.07,Richmond,A10,9.45,108.1,98.7,66.8,0.061,5.07,105.5,100.5,2.42,2022-03-10,Rhode Island,59.0,Richmond,64.0,-5.0,123.0
Rhode Island,A10,3.27,99.3,96.0,67.3,-0.089,0.76,103.8,103.0,-3.07,Saint Joseph's,A10,0.6,100.4,99.8,68.0,-0.085,1.85,103.3,101.5,-1.92,2022-03-05,Rhode Island,60.0,Saint Joseph's,70.0,-10.0,130.0
Rhode Island,A10,3.27,99.3,96.0,67.3,-0.089,0.76,103.8,103.0,-3.07,Fordham,A10,-0.43,94.7,95.1,67.6,0.017,-0.61,103.7,104.3,-7.43,2022-02-02,Rhode Island,55.0,Fordham,61.0,-6.0,116.0
Rhode Island,A10,3.27,99.3,96.0,67.3,-0.089,0.76,103.8,103.0,-3.07,Massachusetts,A10,-1.22,111.8,113.0,69.1,0.052,1.21,102.0,100.8,-2.64,2022-01-15,Rhode Island,81.0,Massachusetts,68.0,13.0,149.0
Rhode Island,A10,3.27,99.3,96.0,67.3,-0.089,0.76,103.8,103.0,-3.07,Florida Gulf Coast,ASun,-2.96,104.4,107.4,70.2,0.072,-6.07,100.2,106.2,-5.85,2021-11-23,Rhode Island,66.0,Florida Gulf Coast,67.0,-1.0,133.0
Rhode Island,A10,3.27,99.3,96.0,67.3,-0.089,0.76,103.8,103.0,-3.07,George Washington,A10,-4.46,99.3,103.8,68.9,0.043,0.45,103.0,102.5,-3.98,2022-02-19,Rhode Island,61.0,George Washington,72.0,-11.0,133.0
Rhode Island,A10,3.27,99.3,96.0,67.3,-0.089,0.76,103.8,103.0,-3.07,Harvard,Ivy,-4.68,97.8,102.4,67.2,-0.045,-4.11,101.2,105.3,-4.77,2021-12-01,Rhode Island,64.0,Harvard,57.0,7.0,121.0
Rhode Island,A10,3.27,99.3,96.0,67.3,-0.089,0.76,103.8,103.0,-3.07,Milwaukee,Horz,-17.04,91.7,108.8,66.8,-0.047,-8.13,99.4,107.5,-3.67,2021-12-13,Rhode Island,82.0,Milwaukee,58.0,24.0,140.0
UC Irvine,BW,3.13,99.4,96.3,65.2,-0.005,-0.24,102.1,102.4,6.25,USC,P12,14.14,109.8,95.6,66.2,0.06,5.14,104.8,99.7,-4.72,2021-12-15,UC Irvine,61.0,USC,66.0,-5.0,127.0
UC Irvine,BW,3.13,99.4,96.3,65.2,-0.005,-0.24,102.1,102.4,6.25,Fresno St.,MWC,11.14,105.5,94.4,61.8,-0.052,1.32,103.1,101.8,-4.07,2021-12-11,UC Irvine,55.0,Fresno St.,63.0,-8.0,118.0
UC Irvine,BW,3.13,99.4,96.3,65.2,-0.005,-0.24,102.1,102.4,6.25,Santa Clara,WCC,10.83,111.8,101.0,70.8,-0.014,2.35,103.0,100.6,-1.82,2021-11-27,UC Irvine,69.0,Santa Clara,64.0,5.0,133.0
UC Irvine,BW,3.13,99.4,96.3,65.2,-0.005,-0.24,102.1,102.4,6.25,New Mexico St.,WAC,10.61,107.1,96.5,66.1,0.085,1.21,102.5,101.3,3.48,2021-11-09,UC Irvine,51.0,New Mexico St.,62.0,-11.0,113.0
UC Irvine,BW,3.13,99.4,96.3,65.2,-0.005,-0.24,102.1,102.4,6.25,UC Santa Barbara,BW,3.1,105.1,102.0,65.6,-0.084,-5.62,99.2,104.8,-10.82,2022-02-03,UC Irvine,53.0,UC Santa Barbara,52.0,1.0,105.0
UC Irvine,BW,3.13,99.4,96.3,65.2,-0.005,-0.24,102.1,102.4,6.25,Cal St. Fullerton,BW,1.47,104.1,102.7,66.1,0.047,-2.99,100.5,103.5,-3.84,2022-02-24,UC Irvine,64.0,Cal St. Fullerton,66.0,-2.0,130.0
UC Irvine,BW,3.13,99.4,96.3,65.2,-0.005,-0.24,102.1,102.4,6.25,Long Beach St.,BW,0.77,103.3,102.6,70.9,0.109,-0.0,102.5,102.5,6.47,2022-01-22,UC Irvine,67.0,Long Beach St.,73.0,-6.0,140.0
UC Irvine,BW,3.13,99.4,96.3,65.2,-0.005,-0.24,102.1,102.4,6.25,Hawaii,BW,0.06,101.6,101.5,65.2,-0.01,-4.44,99.8,104.3,-5.4,2022-01-14,UC Irvine,56.0,Hawaii,72.0,-16.0,128.0
UC Irvine,BW,3.13,99.4,96.3,65.2,-0.005,-0.24,102.1,102.4,6.25,UC Riverside,BW,-0.58,100.3,100.9,65.3,0.004,-2.74,99.9,102.6,2.89,2022-01-08,UC Irvine,68.0,UC Riverside,51.0,17.0,119.0
UC Irvine,BW,3.13,99.4,96.3,65.2,-0.005,-0.24,102.1,102.4,6.25,UC San Diego,BW,-8.0,101.6,109.6,67.9,0.006,-4.2,99.3,103.5,-4.2,2022-02-15,UC Irvine,56.0,UC San Diego,50.0,6.0,106.0
UC Irvine,BW,3.13,99.4,96.3,65.2,-0.005,-0.24,102.1,102.4,6.25,Cal St. Bakersfield,BW,-9.11,97.5,106.6,64.4,-0.052,-2.22,100.8,103.0,0.64,2022-03-05,UC Irvine,66.0,Cal St. Bakersfield,61.0,5.0,127.0
UC Irvine,BW,3.13,99.4,96.3,65.2,-0.005,-0.24,102.1,102.4,6.25,Duquesne,A10,-9.85,98.8,108.7,65.9,-0.047,1.64,103.2,101.5,-4.07,2021-12-19,UC Irvine,54.0,Duquesne,76.0,-22.0,130.0
UC Irvine,BW,3.13,99.4,96.3,65.2,-0.005,-0.24,102.1,102.4,6.25,Cal Poly,BW,-12.72,93.0,105.8,64.6,-0.034,-3.31,100.2,103.5,-2.7,2022-03-03,UC Irvine,54.0,Cal Poly,65.0,-11.0,119.0
UC Irvine,BW,3.13,99.4,96.3,65.2,-0.005,-0.24,102.1,102.4,6.25,Cal St. Northridge,BW,-16.2,93.9,110.2,64.9,0.029,-1.64,101.0,102.6,0.71,2022-02-05,UC Irvine,75.0,Cal St. Northridge,70.0,5.0,145.0
Ohio,MAC,3.12,104.2,101.1,67.6,0.034,-5.85,100.8,106.7,-4.56,Kentucky,SEC,25.72,120.0,94.3,67.5,-0.043,8.88,106.5,97.6,-2.72,2021-11-19,Ohio,59.0,Kentucky,77.0,-18.0,136.0
Ohio,MAC,3.12,104.2,101.1,67.6,0.034,-5.85,100.8,106.7,-4.56,LSU,SEC,18.65,107.3,88.7,68.6,-0.052,9.1,107.2,98.1,-1.21,2021-12-01,Ohio,51.0,LSU,66.0,-15.0,117.0
Ohio,MAC,3.12,104.2,101.1,67.6,0.034,-5.85,100.8,106.7,-4.56,Toledo,MAC,8.04,110.2,102.1,68.8,0.039,-3.93,101.9,105.8,2.05,2022-02-08,Ohio,62.0,Toledo,77.0,-15.0,139.0
Ohio,MAC,3.12,104.2,101.1,67.6,0.034,-5.85,100.8,106.7,-4.56,Akron,MAC,3.62,105.6,102.0,62.1,0.013,-5.13,100.7,105.8,-4.48,2022-01-04,Ohio,69.0,Akron,63.0,6.0,132.0
Ohio,MAC,3.12,104.2,101.1,67.6,0.034,-5.85,100.8,106.7,-4.56,Buffalo,MAC,3.39,106.9,103.5,71.0,-0.033,-3.45,101.8,105.2,5.36,2022-01-28,Ohio,74.0,Buffalo,53.0,21.0,127.0
Ohio,MAC,3.12,104.2,101.1,67.6,0.034,-5.85,100.8,106.7,-4.56,Abilene Christian,WAC,3.38,104.1,100.7,70.3,0.04,-2.21,100.6,102.8,-2.82,2022-03-21,Ohio,86.0,Abilene Christian,91.0,-5.0,177.0
Ohio,MAC,3.12,104.2,101.1,67.6,0.034,-5.85,100.8,106.7,-4.56,Abilene Christian,WAC,3.38,104.1,100.7,70.3,0.04,-2.21,100.6,102.8,-2.82,2022-03-21,Ohio,86.0,Abilene Christian,91.0,-5.0,177.0
Ohio,MAC,3.12,104.2,101.1,67.6,0.034,-5.85,100.8,106.7,-4.56,Kent St.,MAC,1.58,101.6,100.0,66.0,0.056,-3.56,102.4,105.9,0.3,2022-02-18,Ohio,52.0,Kent St.,75.0,-23.0,127.0
Ohio,MAC,3.12,104.2,101.1,67.6,0.034,-5.85,100.8,106.7,-4.56,Kent St.,MAC,1.58,101.6,100.0,66.0,0.056,-3.56,102.4,105.9,0.3,2022-03-11,Ohio,61.0,Kent St.,67.0,-6.0,128.0
Ohio,MAC,3.12,104.2,101.1,67.6,0.034,-5.85,100.8,106.7,-4.56,Cleveland St.,Horz,-1.98,103.3,105.3,67.8,-0.015,-7.97,99.2,107.1,0.26,2021-11-13,Ohio,67.0,Cleveland St.,56.0,11.0,123.0
Ohio,MAC,3.12,104.2,101.1,67.6,0.034,-5.85,100.8,106.7,-4.56,Rice,CUSA,-4.15,105.6,109.7,67.5,0.01,-2.32,101.0,103.3,-7.26,2022-03-19,Ohio,65.0,Rice,64.0,1.0,129.0
Ohio,MAC,3.12,104.2,101.1,67.6,0.034,-5.85,100.8,106.7,-4.56,Miami OH,MAC,-8.17,103.5,111.7,67.7,-0.043,-4.95,100.8,105.8,-3.73,2022-01-18,Ohio,86.0,Miami OH,63.0,23.0,149.0
Ohio,MAC,3.12,104.2,101.1,67.6,0.034,-5.85,100.8,106.7,-4.56,Bowling Green,MAC,-10.22,102.8,113.0,72.8,-0.011,-5.5,101.1,106.6,-8.17,2022-03-01,Ohio,77.0,Bowling Green,80.0,-3.0,157.0
Ohio,MAC,3.12,104.2,101.1,67.6,0.034,-5.85,100.8,106.7,-4.56,Stetson,ASun,-12.44,96.6,109.0,65.7,-0.009,-3.99,101.8,105.8,-0.96,2021-12-11,Ohio,55.0,Stetson,45.0,10.0,100.0
Ohio,MAC,3.12,104.2,101.1,67.6,0.034,-5.85,100.8,106.7,-4.56,Eastern Michigan,MAC,-13.6,93.7,107.4,69.2,0.025,-3.56,101.9,105.4,0.31,2022-02-12,Ohio,74.0,Eastern Michigan,56.0,18.0,130.0
Ohio,MAC,3.12,104.2,101.1,67.6,0.034,-5.85,100.8,106.7,-4.56,Western Michigan,MAC,-15.21,96.9,112.1,64.0,-0.024,-2.48,103.4,105.9,4.56,2022-01-01,Ohio,59.0,Western Michigan,47.0,12.0,106.0
UC Santa Barbara,BW,3.1,105.1,102.0,65.6,-0.084,-5.62,99.2,104.8,-10.82,Saint Mary's,WCC,19.53,110.1,90.6,63.6,0.039,6.89,106.8,99.9,3.31,2021-12-11,UC Santa Barbara,59.0,Saint Mary's,80.0,-21.0,139.0
UC Santa Barbara,BW,3.1,105.1,102.0,65.6,-0.084,-5.62,99.2,104.8,-10.82,Washington St.,P12,14.46,107.7,93.3,66.3,-0.084,5.09,105.7,100.6,-3.37,2021-11-15,UC Santa Barbara,65.0,Washington St.,73.0,-8.0,138.0
UC Santa Barbara,BW,3.1,105.1,102.0,65.6,-0.084,-5.62,99.2,104.8,-10.82,UC Irvine,BW,3.13,99.4,96.3,65.2,-0.005,-0.24,102.1,102.4,6.25,2022-03-10,UC Santa Barbara,78.0,UC Irvine,69.0,9.0,147.0
UC Santa Barbara,BW,3.1,105.1,102.0,65.6,-0.084,-5.62,99.2,104.8,-10.82,Cal St. Fullerton,BW,1.47,104.1,102.7,66.1,0.047,-2.99,100.5,103.5,-3.84,2022-01-15,UC Santa Barbara,73.0,Cal St. Fullerton,79.0,-6.0,152.0
UC Santa Barbara,BW,3.1,105.1,102.0,65.6,-0.084,-5.62,99.2,104.8,-10.82,Long Beach St.,BW,0.77,103.3,102.6,70.9,0.109,-0.0,102.5,102.5,6.47,2022-01-13,UC Santa Barbara,58.0,Long Beach St.,65.0,-7.0,123.0
UC Santa Barbara,BW,3.1,105.1,102.0,65.6,-0.084,-5.62,99.2,104.8,-10.82,Long Beach St.,BW,0.77,103.3,102.6,70.9,0.109,-0.0,102.5,102.5,6.47,2022-03-11,UC Santa Barbara,64.0,Long Beach St.,67.0,-3.0,131.0
UC Santa Barbara,BW,3.1,105.1,102.0,65.6,-0.084,-5.62,99.2,104.8,-10.82,Hawaii,BW,0.06,101.6,101.5,65.2,-0.01,-4.44,99.8,104.3,-5.4,2022-01-30,UC Santa Barbara,62.0,Hawaii,65.0,-3.0,127.0
